Recipe_ID,Recipe_Name,Cuisine_Type,Ingredients_List,Preparation_Steps,Cooking_Time_Minutes,Difficulty_Level,User_ID,User_Preferences,User_Rating,User_Feedback,Date_Prepared,Season,Occasion,Serving_Size,Calories_Per_Serving,Allergen_Information,Cost_Per_Serving,Popularity_Score,Seasonal_Availability,Cluster,Silhouette
R3563,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,52,Hard,U422,Vegetarian,5,Feedback 3563,2024-01-21,Spring,Dinner,3,783,Dairy,7.84,440,No,4,0.2576339340415917
R3564,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,33,Medium,U622,None,3,Feedback 3564,2024-05-07,Winter,Lunch,2,270,,8.38,469,No,3,0.24683311930555943
R3565,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,25,Easy,U709,Vegan,2,Feedback 3565,2024-12-11,Winter,Party,3,236,Soy,18.08,197,No,2,0.25479884807361347
R3566,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,70,Hard,U702,Vegetarian,1,Feedback 3566,2024-09-09,Summer,Party,2,589,Dairy,6.81,291,No,4,0.32582692551741677
R3567,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,67,Easy,U553,None,3,Feedback 3567,2024-01-28,Summer,Lunch,4,255,Gluten,13.84,260,No,1,0.3060237759718209
R3568,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,69,Medium,U968,Gluten-Free,4,Feedback 3568,2024-05-30,Winter,Casual,1,797,,10.39,96,No,0,0.25405564027854116
R3569,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,60,Medium,U161,None,2,Feedback 3569,2024-02-04,Summer,Dinner,4,214,,11.58,167,No,3,0.28319898423098006
R3570,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,52,Hard,U876,Vegetarian,4,Feedback 3570,2024-02-06,Winter,Casual,3,200,Dairy,18.4,148,Yes,4,0.2541353865612775
R3571,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,75,Easy,U325,None,5,Feedback 3571,2024-12-18,Fall,Casual,3,379,Gluten,15.33,61,Yes,1,0.25452990139286313
R3572,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,27,Medium,U469,None,2,Feedback 3572,2024-09-21,Spring,Lunch,2,721,,13.7,377,No,3,0.2835278279101697
R3573,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,64,Medium,U694,Gluten-Free,4,Feedback 3573,2024-05-09,Fall,Dinner,5,447,,16.51,196,Yes,0,0.3447047779921603
R3574,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,43,Hard,U624,Vegetarian,4,Feedback 3574,2024-02-21,Spring,Lunch,6,264,Dairy,5.78,399,Yes,4,0.2509402491379894
R3575,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,52,Medium,U447,None,2,Feedback 3575,2024-05-25,Spring,Lunch,2,498,,18.51,55,Yes,3,0.2565713002432437
R3576,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,51,Medium,U829,None,1,Feedback 3576,2024-02-02,Summer,Party,2,782,,18.87,323,Yes,3,0.2537932285882317
R3577,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,46,Easy,U149,Vegan,4,Feedback 3577,2024-03-04,Fall,Casual,5,728,Soy,6.94,245,Yes,2,0.28452298981264257
R3578,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,43,Easy,U538,None,2,Feedback 3578,2024-11-17,Fall,Dinner,4,414,Gluten,12.7,454,No,1,0.3122589051290576
R3579,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,54,Easy,U679,None,2,Feedback 3579,2024-03-16,Spring,Casual,1,557,Gluten,12.98,73,No,1,0.3011766881036328
R3580,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,27,Medium,U841,Gluten-Free,4,Feedback 3580,2024-09-03,Winter,Party,4,585,,5.03,471,No,0,0.23864007602382858
R3581,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,90,Easy,U514,Vegan,2,Feedback 3581,2024-04-12,Winter,Dinner,1,202,Soy,19.16,491,Yes,2,0.18372372216648014
R3582,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,77,Easy,U744,Vegan,2,Feedback 3582,2024-11-16,Summer,Casual,5,713,Soy,7.84,255,Yes,2,0.27571100295806883
R3583,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,39,Easy,U903,Vegan,3,Feedback 3583,2024-11-24,Spring,Casual,4,440,Soy,8.22,449,No,2,0.29743621699352424
R3584,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,44,Medium,U224,None,1,Feedback 3584,2024-06-12,Spring,Casual,1,721,,8.25,84,No,3,0.25560463332767974
R3585,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,46,Hard,U514,Vegetarian,1,Feedback 3585,2024-08-25,Summer,Dinner,3,703,Dairy,6.75,375,Yes,4,0.28982345868019893
R3586,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,25,Medium,U403,Gluten-Free,3,Feedback 3586,2024-08-15,Winter,Lunch,1,571,,18.28,242,No,0,0.29466416643584187
R3587,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,37,Easy,U785,Vegan,3,Feedback 3587,2024-04-01,Summer,Dinner,3,401,Soy,19.73,173,No,2,0.2872955287789133
R3588,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,31,Medium,U844,None,2,Feedback 3588,2024-08-16,Summer,Dinner,3,623,,8.85,390,No,3,0.29971614215554315
R3589,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,17,Hard,U136,Vegetarian,2,Feedback 3589,2024-07-27,Winter,Party,3,352,Dairy,18.62,443,Yes,4,0.22317921359595774
R3590,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,28,Hard,U655,Vegetarian,5,Feedback 3590,2024-08-18,Summer,Lunch,4,355,Dairy,19.53,172,Yes,4,0.2644959586766676
R3591,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,38,Hard,U653,Vegetarian,1,Feedback 3591,2024-02-09,Spring,Dinner,2,351,Dairy,13.33,318,No,4,0.3542455692784016
R3592,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,57,Easy,U214,None,3,Feedback 3592,2024-06-01,Summer,Party,1,604,Gluten,15.97,271,No,1,0.34758615538615106
R3593,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,24,Medium,U415,None,2,Feedback 3593,2024-05-14,Fall,Dinner,1,722,,13.68,300,Yes,3,0.28891592232362273
R3594,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,20,Medium,U816,Gluten-Free,3,Feedback 3594,2024-01-31,Winter,Dinner,1,687,,8.31,411,Yes,0,0.26489047811723465
R3595,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,48,Medium,U162,None,4,Feedback 3595,2024-09-13,Fall,Dinner,5,542,,5.06,208,No,3,0.2870831288875107
R3596,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,57,Hard,U725,Vegetarian,2,Feedback 3596,2024-01-31,Fall,Lunch,6,372,Dairy,5.71,202,Yes,4,0.3027196497875511
R3597,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,25,Hard,U651,Vegetarian,1,Feedback 3597,2024-04-19,Summer,Dinner,4,497,Dairy,11.93,423,No,4,0.3047814062717197
R3598,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,36,Easy,U342,Vegan,5,Feedback 3598,2024-03-01,Fall,Casual,4,785,Soy,10.16,195,No,2,0.27643620428972565
R3599,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,37,Easy,U522,None,4,Feedback 3599,2024-10-04,Fall,Lunch,2,754,Gluten,16.34,432,Yes,1,0.25474902121094134
R3600,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,43,Medium,U548,Gluten-Free,2,Feedback 3600,2024-06-27,Summer,Dinner,6,721,,11.28,68,Yes,0,0.2743548536712806
R3601,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,33,Easy,U781,Vegan,4,Feedback 3601,2024-06-15,Winter,Dinner,2,458,Soy,12.43,52,No,2,0.2871583857188484
R3602,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,20,Easy,U608,Vegan,1,Feedback 3602,2024-02-26,Spring,Lunch,6,651,Soy,19.86,479,Yes,2,0.21057774050037947
R3603,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,88,Medium,U288,None,5,Feedback 3603,2024-08-23,Spring,Dinner,2,246,,11.1,300,No,3,0.25168531601354616
R3604,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,27,Hard,U917,Vegetarian,1,Feedback 3604,2024-06-26,Spring,Lunch,6,326,Dairy,17.96,167,No,4,0.2752368549840846
R3605,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,26,Easy,U519,Vegan,2,Feedback 3605,2024-03-03,Spring,Dinner,5,307,Soy,19.09,406,No,2,0.24999304930083743
R3606,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,20,Medium,U500,Gluten-Free,3,Feedback 3606,2024-01-07,Summer,Party,2,235,,7.6,75,Yes,0,0.20779539415284945
R3607,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,90,Medium,U317,None,3,Feedback 3607,2024-09-18,Winter,Party,4,736,,11.42,458,No,3,0.21663049232496606
R3608,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,27,Medium,U855,Gluten-Free,5,Feedback 3608,2024-12-19,Winter,Lunch,3,389,,16.41,435,Yes,0,0.288763155512868
R3609,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,48,Medium,U722,None,3,Feedback 3609,2024-06-12,Summer,Lunch,3,366,,12.3,319,No,3,0.3655243524419577
R3610,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,50,Easy,U133,Vegan,5,Feedback 3610,2024-06-10,Summer,Casual,1,301,Soy,8.82,76,No,2,0.27295849426198027
R3611,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,89,Easy,U794,Vegan,4,Feedback 3611,2024-10-10,Fall,Party,6,483,Soy,10.0,496,No,2,0.24185710113959127
R3612,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,90,Easy,U464,None,5,Feedback 3612,2024-11-11,Summer,Dinner,1,358,Gluten,14.29,92,Yes,1,0.2352961291729823
R3613,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,74,Medium,U559,Gluten-Free,3,Feedback 3613,2024-08-30,Winter,Casual,4,322,,11.11,271,Yes,0,0.3324882686833798
R3614,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,72,Easy,U274,Vegan,2,Feedback 3614,2024-10-27,Fall,Party,4,311,Soy,14.92,138,No,2,0.30055549675426496
R3615,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,61,Easy,U942,None,3,Feedback 3615,2024-01-17,Spring,Casual,3,548,Gluten,6.21,302,Yes,1,0.30343790882797617
R3616,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,69,Medium,U961,Gluten-Free,3,Feedback 3616,2024-06-01,Winter,Party,2,677,,19.77,166,No,0,0.260644589094823
R3617,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,50,Hard,U460,Vegetarian,1,Feedback 3617,2024-12-23,Fall,Lunch,4,796,Dairy,14.94,479,Yes,4,0.25138220848432297
R3618,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,37,Medium,U200,Gluten-Free,2,Feedback 3618,2024-09-19,Spring,Party,6,482,,7.63,260,No,0,0.342487446573311
R3619,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,39,Hard,U769,Vegetarian,3,Feedback 3619,2024-03-22,Fall,Casual,2,688,Dairy,15.75,221,No,4,0.3353755019364856
R3620,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,49,Easy,U815,Vegan,3,Feedback 3620,2024-01-01,Fall,Party,3,599,Soy,13.09,383,No,2,0.3625727825993219
R3621,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,41,Medium,U814,None,1,Feedback 3621,2024-07-24,Winter,Lunch,6,325,,11.72,127,Yes,3,0.3092990476309253
R3622,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,30,Medium,U294,None,3,Feedback 3622,2024-09-25,Spring,Dinner,6,522,,11.72,273,Yes,3,0.35422988788875986
R3623,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,33,Medium,U579,Gluten-Free,2,Feedback 3623,2024-04-28,Fall,Lunch,4,223,,17.11,474,Yes,0,0.23620001339855662
R3624,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,18,Hard,U328,Vegetarian,2,Feedback 3624,2024-09-24,Spring,Lunch,4,463,Dairy,15.36,435,No,4,0.26779970065168573
R3625,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,35,Hard,U900,Vegetarian,2,Feedback 3625,2024-06-16,Fall,Party,3,702,Dairy,12.18,136,Yes,4,0.31369212530467977
R3626,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,76,Hard,U173,Vegetarian,2,Feedback 3626,2024-12-28,Winter,Party,4,492,Dairy,7.9,430,Yes,4,0.29499041481851546
R3627,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,19,Medium,U892,Gluten-Free,5,Feedback 3627,2024-12-31,Summer,Party,5,385,,5.07,176,No,0,0.23789190660249068
R3628,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,82,Easy,U860,Vegan,1,Feedback 3628,2024-08-21,Winter,Dinner,3,697,Soy,11.69,341,Yes,2,0.2938366463154577
R3629,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,78,Easy,U171,None,5,Feedback 3629,2024-12-10,Winter,Party,4,600,Gluten,11.01,383,Yes,1,0.305033912515691
R3630,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,32,Hard,U805,Vegetarian,5,Feedback 3630,2024-06-24,Spring,Party,5,282,Dairy,13.73,360,No,4,0.3037659198730926
R3631,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,71,Medium,U731,Gluten-Free,4,Feedback 3631,2024-05-07,Fall,Party,2,639,,8.2,452,No,0,0.29003328781486837
R3632,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,23,Easy,U196,None,4,Feedback 3632,2024-09-15,Fall,Casual,4,794,Gluten,6.62,184,Yes,1,0.21523053129077627
R3633,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,51,Medium,U356,Gluten-Free,5,Feedback 3633,2024-02-26,Spring,Lunch,4,540,,19.48,412,No,0,0.2951102380543656
R3634,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,69,Easy,U276,None,1,Feedback 3634,2024-05-29,Winter,Lunch,4,718,Gluten,17.22,346,Yes,1,0.27624156423325497
R3635,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,43,Easy,U315,None,5,Feedback 3635,2024-09-11,Spring,Dinner,3,378,Gluten,5.27,278,No,1,0.2793628185937356
R3636,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,25,Hard,U272,Vegetarian,2,Feedback 3636,2024-07-09,Summer,Dinner,3,313,Dairy,5.65,187,Yes,4,0.24836599883684873
R3637,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,51,Hard,U603,Vegetarian,3,Feedback 3637,2024-04-27,Winter,Party,1,665,Dairy,16.45,66,Yes,4,0.29005370395451574
R3638,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,73,Easy,U732,Vegan,5,Feedback 3638,2024-03-29,Winter,Casual,3,529,Soy,12.44,496,No,2,0.2872169428018766
R3639,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,43,Medium,U364,Gluten-Free,3,Feedback 3639,2024-09-02,Winter,Casual,6,367,,13.61,345,Yes,0,0.36643606555167696
R3640,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,23,Easy,U679,Vegan,1,Feedback 3640,2024-08-28,Spring,Casual,4,622,Soy,5.72,181,Yes,2,0.2504388964233927
R3641,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,24,Hard,U326,Vegetarian,5,Feedback 3641,2024-05-31,Winter,Casual,6,704,Dairy,8.02,362,Yes,4,0.269121857144194
R3642,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,84,Easy,U698,None,1,Feedback 3642,2024-12-27,Spring,Lunch,6,458,Gluten,19.56,260,No,1,0.25352200007889975
R3643,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,60,Easy,U239,Vegan,4,Feedback 3643,2024-09-06,Winter,Casual,3,425,Soy,9.62,355,No,2,0.3591368858365502
R3644,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,22,Easy,U792,None,1,Feedback 3644,2024-05-30,Fall,Dinner,4,619,Gluten,11.02,58,No,1,0.24456281474819783
R3645,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,71,Hard,U110,Vegetarian,4,Feedback 3645,2024-11-15,Fall,Party,4,579,Dairy,9.08,234,No,4,0.3568052231050983
R3646,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,26,Hard,U772,Vegetarian,4,Feedback 3646,2024-11-16,Fall,Dinner,1,689,Dairy,14.86,394,Yes,4,0.2883754101617252
R3647,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,88,Easy,U546,None,5,Feedback 3647,2024-02-27,Winter,Dinner,5,575,Gluten,13.97,338,No,1,0.2889371445559727
R3648,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,36,Easy,U544,None,4,Feedback 3648,2024-09-08,Spring,Dinner,2,456,Gluten,16.92,114,No,1,0.29231195053308795
R3649,Spaghetti Bolognese,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic",Boil pasta; Cook beef; Add sauce; Combine.,56,Easy,U460,None,2,Feedback 3649,2024-02-17,Winter,Party,4,370,Gluten,5.58,212,Yes,1,0.2806677858004728
R3650,Margherita Pizza,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil",Prepare dough; Add toppings; Bake pizza.,64,Hard,U685,Vegetarian,4,Feedback 3650,2024-05-04,Spring,Dinner,6,510,Dairy,12.39,283,Yes,4,0.3989239756307167
R3651,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,77,Medium,U580,None,4,Feedback 3651,2024-07-27,Fall,Dinner,5,617,,17.47,136,Yes,3,0.2670276895925677
R3652,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,39,Medium,U758,Gluten-Free,4,Feedback 3652,2024-04-30,Winter,Dinner,2,742,,10.23,230,No,0,0.3201223442913716
R3653,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,31,Easy,U436,Vegan,1,Feedback 3653,2024-03-04,Winter,Casual,2,546,Soy,17.55,365,No,2,0.3132312251200236
R3654,Vegetable Stir Fry,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic",Chop veggies; Stir-fry; Add sauce; Serve.,27,Easy,U815,Vegan,3,Feedback 3654,2024-10-26,Summer,Dinner,5,237,Soy,10.03,142,No,2,0.26403674916634573
R3655,Beef Tacos,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato",Cook beef; Prepare toppings; Assemble tacos.,30,Medium,U127,None,4,Feedback 3655,2024-08-12,Spring,Party,6,257,,7.97,90,No,3,0.23750215926871293
R3656,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,21,Medium,U558,Gluten-Free,5,Feedback 3656,2024-05-02,Spring,Casual,4,344,,19.99,248,No,0,0.2438313113744429
R3657,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,42,Medium,U644,Gluten-Free,5,Feedback 3657,2024-07-30,Fall,Casual,3,264,,12.8,104,No,0,0.2816022028344651
R3658,Chicken Curry,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic",Cook chicken; Add spices; Pour coconut milk; Simmer.,23,Medium,U509,Gluten-Free,1,Feedback 3658,2024-11-17,Spring,Casual,4,663,,6.75,473,Yes,0,0.2410966509712219
